[nGx *  nGy]		
8	200	
[wn *  Rotation * Transmitance ]		
0.5	1.752092	0.673946
0.502778	4.909296	0.820918
0.505556	10.54032	0.96462
0.508333	70.53243	1
0.511111	-70.9283	0.876879
0.513889	47.56258	0.744211
0.516667	35.06188	0.671898
0.519444	6.136963	0.643154
0.522222	-10.5505	0.689686
0.525	8.975429	0.823994
0.527778	2.62026	0.959788
0.530556	-1.08418	0.992891
0.533333	-11.9432	0.890429
0.536111	29.91717	0.762784
0.538889	-4.62485	0.698455
0.541667	-0.55814	0.673947
0.544444	-3.08574	0.726362
0.547222	-3.78842	0.835685
0.55	-5.71583	0.958038
0.552778	-9.46497	0.995652
0.555556	-23.666	0.909997
0.558333	-80.8626	0.770566
0.561111	-3.20787	0.704239
0.563889	-23.0213	0.68699
0.566667	-37.0191	0.72106
0.569444	21.77328	0.848911
0.572222	1.607928	0.959972
0.575	-7.84058	0.997229
0.577778	-30.8489	0.919335
0.580556	73.87252	0.805476
0.583333	16.10968	0.740003
0.586111	-1.53206	0.768039
0.588889	47.62277	0.74334
0.591667	1.170917	0.847716
0.594444	-3.69317	0.958677
0.597222	-11.8738	0.996345
0.6	-37.3891	0.926495
