[nGx *  nGy]
10	200
[wn *  Rotation * Transmitance ]
0.725000, 4.161188, 0.960303
0.726000, 4.221394, 0.964916
0.727000, 4.304096, 0.964794
0.728000, 4.414879, 0.958350
0.729000, 4.558784, 0.942263
0.730000, 4.739557, 0.910641
0.731000, 4.959255, 0.855240
0.732000, 5.218134, 0.768397
0.733000, 5.515648, 0.649283
0.734000, 5.852746, 0.509562
0.735000, 6.236214, 0.370340
0.736000, 6.687339, 0.250818
0.737000, 7.256810, 0.159756
0.738000, 8.059636, 0.096126
0.739000, 9.357056, 0.054278
0.740000, 11.792096, 0.028066
0.741000, 17.220919, 0.012587
0.742000, 32.481415, 0.004522
0.743000, 77.118162, 0.002190
0.744000, 68.251527, 0.007292
0.745000, 75.833439, 0.070533
0.746000, 78.116599, .05
0.747000, 57.956436, 0.027864
0.748000, 42.905682, 0.025862
0.749000, 13.290665, 0.095062
0.750000, 8.373308, 0.230054
0.751000, 9.582293, 0.124334
0.752000, 18.778162, 0.025126
0.753000, 12.569534, 0.062921
0.754000, 2.715549, 0.915820
0.755000, 2.456193, 0.479662
0.756000, 2.520743, 0.677871
0.757000, 2.435764, 0.978462
0.758000, 3.743052, 0.060012
0.759000, 2.005635, 0.743755
0.760000, 0.933197, 0.930713
0.761000, 4.681864, 0.880110
0.762000, 2.247772, 0.740023
0.763000, 10.379031, .8
0.764000, 11.294336, 0.854839
0.765000, 11.664051, 0.805075
0.766000, 13.777546, .82
0.767000, 17.574612, 0.892523
0.768000, 13.284347, 0.879231
0.769000, 10.035722, 0.909311
0.770000, 6.349078, 0.982062
0.771000, 13.056063, 0.561046
0.772000, 7.619489, 0.880149
0.773000, 5.975263, 0.946318
0.774000, 4.861143, 0.973056
0.775000, 9.138184, 0.681397
