[nGx *  nGy]
0	40
[wn *  Rotation * Transmitance ]
0.300000, 7.157834, 0.987271
0.305000, 7.384903, 0.994297
0.310000, 7.578898, 0.996060
0.315000, 7.734290, 0.992817
0.320000, 7.848654, 0.984278
0.325000, 7.921579, 0.971257
0.330000, 7.946141, 0.952248
0.335000, 7.941606, 0.932671
0.340000, 7.907417, 0.911643
0.345000, 7.847808, 0.891352
0.350000, 7.774423, 0.870541
0.355000, 7.692527, 0.851017
0.360000, 7.596223, 0.830701
0.365000, 7.519855, 0.815626
0.370000, 7.456764, 0.803392
0.375000, 7.413433, 0.794265
0.380000, 7.397648, 0.790483
0.385000, 7.412858, 0.788211
0.390000, 7.464143, 0.789386
0.395000, 7.551010, 0.792363
0.400000, 7.685296, 0.800460
0.405000, 7.862465, 0.811765
0.410000, 8.095194, 0.828733
0.415000, 8.356192, 0.845701
0.420000, 8.652136, 0.864756
0.425000, 8.976585, 0.885248
0.430000, 9.322716, 0.905722
0.435000, 9.677729, 0.926666
0.440000, 10.031530, 0.946263
0.445000, 10.386297, 0.964984
0.450000, 10.698563, 0.978293
0.455000, 10.973032, 0.987275
0.460000, 11.200060, 0.991373
0.465000, 11.372406, 0.990628
0.470000, 11.486168, 0.984743
0.475000, 11.541220, 0.974290
0.480000, 11.529096, 0.958138
0.485000, 11.475602, 0.940516
0.490000, 11.380906, 0.920957
0.495000, 11.254603, 0.900451
0.500000, 11.107078, 0.879929
0.505000, 10.948924, 0.860227
0.510000, 10.790583, 0.842054
0.515000, 10.642064, 0.825989
0.520000, 10.512791, 0.812486
0.525000, 10.411463, 0.801885
0.530000, 10.345947, 0.794431
0.535000, 10.323135, 0.790285
0.540000, 10.348766, 0.789537
0.545000, 10.427213, 0.792210
0.550000, 10.561255, 0.798262
0.555000, 10.751853, 0.807576
0.560000, 10.997958, 0.819948
0.565000, 11.296341, 0.835069
0.570000, 11.641511, 0.852504
0.575000, 12.025685, 0.871677
0.580000, 12.438811, 0.891868
0.585000, 12.868752, 0.912214
0.590000, 13.301592, 0.931756
0.595000, 13.722200, 0.949483
0.600000, 14.114959, 0.964425
